time,mbps
2024-07-03 17:39:12,0.28204
2024-07-03 17:39:14,0.247552
2024-07-03 17:39:19,0.509808
2024-07-03 17:39:20,12.879
2024-07-03 17:39:21,35.480728
2024-07-03 17:39:22,25.42804
2024-07-03 17:39:23,49.957632
2024-07-03 17:39:24,45.377888
2024-07-03 17:39:25,42.276912
2024-07-03 17:39:26,43.344992
2024-07-03 17:39:27,51.192328
2024-07-03 17:39:28,59.02464
2024-07-03 17:39:29,35.657624
2024-07-03 17:39:30,47.046696
2024-07-03 17:39:31,28.446656
2024-07-03 17:39:32,36.45816
2024-07-03 17:39:33,35.8366
2024-07-03 17:39:34,43.868744
2024-07-03 17:39:35,43.31688
2024-07-03 17:39:36,32.591232
2024-07-03 17:39:37,50.692312
2024-07-03 17:39:38,45.441568
2024-07-03 17:39:39,53.970968
2024-07-03 17:39:40,60.53792
2024-07-03 17:39:41,46.773256
2024-07-03 17:39:42,38.109016
2024-07-03 17:39:43,39.986024
2024-07-03 17:39:44,35.563768
2024-07-03 17:39:45,30.499416
2024-07-03 17:39:46,45.434816
2024-07-03 17:39:47,40.730448
2024-07-03 17:39:48,27.559648
2024-07-03 17:39:49,31.59976
2024-07-03 17:39:50,37.276712
2024-07-03 17:39:51,7.083936
2024-07-03 17:40:20,0.041896
2024-07-03 17:40:21,0.001152
2024-07-03 17:40:22,0.00032
2024-07-03 17:40:36,8.432712
2024-07-03 17:40:37,30.77832
2024-07-03 17:40:38,38.163416
2024-07-03 17:40:39,50.103872
2024-07-03 17:40:40,50.429968
2024-07-03 17:40:41,52.290304
2024-07-03 17:40:42,50.944576
2024-07-03 17:40:43,38.557144
2024-07-03 17:41:20,0.038904
2024-07-03 17:41:23,0.009896
2024-07-03 17:41:24,0.054176
2024-07-03 17:41:25,0.237736
2024-07-03 17:41:28,0.901672
2024-07-03 17:41:29,37.577288
2024-07-03 17:41:30,50.617488
2024-07-03 17:41:31,44.271008
2024-07-03 17:41:32,31.835216
2024-07-03 17:41:33,35.675048
2024-07-03 17:41:34,36.874448
2024-07-03 17:41:35,27.634248
2024-07-03 17:42:20,9.01888
2024-07-03 17:42:21,39.136968
2024-07-03 17:42:22,46.269696
2024-07-03 17:42:23,8.047656
2024-07-03 17:43:06,39.563672
2024-07-03 17:43:07,38.264392
2024-07-03 17:43:08,50.320152
2024-07-03 17:43:09,47.805568
2024-07-03 17:43:10,67.683136
2024-07-03 17:43:11,58.5636
2024-07-03 17:43:12,37.7126
2024-07-03 17:43:13,39.190624
2024-07-03 17:43:14,40.458968
2024-07-03 17:43:15,44.644792
2024-07-03 17:43:16,57.68544
2024-07-03 17:43:17,67.980608
2024-07-03 17:43:18,6.428696
