time,mbps
2024-05-18 16:16:23,0.00216
2024-05-18 16:16:24,8.621336
2024-05-18 16:16:25,8.508664
2024-05-18 16:16:26,3.252272
2024-05-18 16:16:27,4.512816
2024-05-18 16:16:28,28.343368
2024-05-18 16:16:29,38.56672
2024-05-18 16:16:30,42.936352
2024-05-18 16:16:31,2.402656
2024-05-18 16:16:32,0.002576
2024-05-18 16:16:33,8.34484
2024-05-18 16:16:34,52.454528
2024-05-18 16:16:35,8.875112
2024-05-18 16:16:36,0.03528
2024-05-18 16:16:37,42.770912
2024-05-18 16:16:38,25.203664
2024-05-18 16:16:41,0.075776
2024-05-18 16:16:42,9.61984
2024-05-18 16:16:43,10.305096
2024-05-18 16:16:44,9.997224
2024-05-18 16:16:45,18.316688
2024-05-18 16:16:46,20.471912
2024-05-18 16:16:47,1.563944
2024-05-18 16:16:48,21.76972
2024-05-18 16:16:49,24.810832
2024-05-18 16:16:50,13.598232
2024-05-18 16:16:51,0.0012
2024-05-18 16:16:52,5.3356
2024-05-18 16:16:53,38.370984
2024-05-18 16:16:54,25.278752
2024-05-18 16:16:55,0.791336
2024-05-18 16:16:56,0.034072
2024-05-18 16:16:57,26.114824
2024-05-18 16:16:58,33.128136
2024-05-18 16:16:59,10.0628
2024-05-18 16:17:00,1.74208
2024-05-18 16:17:01,9.203704
2024-05-18 16:17:02,33.447936
2024-05-18 16:17:03,26.289064
2024-05-18 16:17:04,0.004816
2024-05-18 16:17:05,0.016488
2024-05-18 16:17:06,32.690984
2024-05-18 16:17:07,34.587192
2024-05-18 16:17:08,2.103152
2024-05-18 16:17:09,0.001288
2024-05-18 16:17:10,14.904056
2024-05-18 16:17:11,28.50456
2024-05-18 16:17:12,11.595632
2024-05-18 16:17:13,28.805608
2024-05-18 16:17:14,23.82212
2024-05-18 16:17:15,0.004832
2024-05-18 16:17:16,0.009016
2024-05-18 16:17:17,0.035088
2024-05-18 16:17:18,24.711328
2024-05-18 16:17:19,33.989944
2024-05-18 16:17:20,3.546792
2024-05-18 16:17:22,4.334296
2024-05-18 16:17:23,28.93652
2024-05-18 16:17:24,30.750576
2024-05-18 16:17:25,4.18784
2024-05-18 16:17:26,0.009016
2024-05-18 16:17:27,29.657496
2024-05-18 16:17:28,32.898304
2024-05-18 16:17:29,6.162008
2024-05-18 16:17:30,0.012176
2024-05-18 16:17:31,10.02144
2024-05-18 16:17:32,30.3084
2024-05-18 16:17:33,28.667488
2024-05-18 16:17:34,0.0012
2024-05-18 16:17:35,0.006208
2024-05-18 16:17:36,21.43004
2024-05-18 16:17:37,43.303456
2024-05-18 16:17:38,4.280928
2024-05-18 16:17:39,0.001288
2024-05-18 16:17:41,0.003552
2024-05-18 16:17:42,5.184224
2024-05-18 16:17:43,34.445424
2024-05-18 16:17:44,29.24264
2024-05-18 16:17:45,1.513424
2024-05-18 16:17:46,24.662072
2024-05-18 16:17:47,32.655224
2024-05-18 16:17:48,46.327344
2024-05-18 16:17:49,23.0226
2024-05-18 16:17:50,0.065648
2024-05-18 16:17:51,15.093256
2024-05-18 16:17:52,44.405488
2024-05-18 16:17:53,8.526424
2024-05-18 16:17:55,0.007408
2024-05-18 16:17:56,48.761016
2024-05-18 16:17:57,21.14844
2024-05-18 16:17:59,0.001288
2024-05-18 16:18:01,0.005376
2024-05-18 16:18:02,17.348664
2024-05-18 16:18:03,45.971552
2024-05-18 16:18:04,0.002552
2024-05-18 16:18:05,0.00612
2024-05-18 16:18:06,0.001888
2024-05-18 16:18:07,0.017648
2024-05-18 16:18:08,27.92276
2024-05-18 16:18:09,27.992088
2024-05-18 16:18:10,0.007488
2024-05-18 16:18:11,0.007104
2024-05-18 16:18:12,13.117408
2024-05-18 16:18:13,49.630736
2024-05-18 16:18:15,0.003544
2024-05-18 16:18:16,3.761904
2024-05-18 16:18:17,0.00316
2024-05-18 16:18:18,38.100432
2024-05-18 16:18:19,19.392304
2024-05-18 16:18:22,12.023408
2024-05-18 16:18:23,36.208216
2024-05-18 16:18:24,0.003744
2024-05-18 16:18:25,0.003544
2024-05-18 16:18:26,0.0024
2024-05-18 16:18:27,0.00192
2024-05-18 16:18:28,31.415304
2024-05-18 16:18:29,24.661232
2024-05-18 16:18:30,0.129112
2024-05-18 16:18:32,1.58744
2024-05-18 16:18:33,66.420776
2024-05-18 16:18:35,0.029632
2024-05-18 16:18:36,24.104232
2024-05-18 16:18:37,43.886264
2024-05-18 16:18:38,0.01048
2024-05-18 16:18:40,9.906504
2024-05-18 16:18:41,38.495136
2024-05-18 16:18:42,5.505432
2024-05-18 16:18:43,64.003736
2024-05-18 16:18:44,0.0452
2024-05-18 16:18:47,39.796912
2024-05-18 16:18:48,28.225216
2024-05-18 16:18:52,3.362128
2024-05-18 16:18:53,61.91784
2024-05-18 16:18:58,20.768696
2024-05-18 16:18:59,47.2236
2024-05-18 16:19:00,0.710568
2024-05-18 16:19:01,5.694464
2024-05-18 16:19:02,58.680384
2024-05-18 16:19:03,7.905432
2024-05-18 16:19:04,8.343368
2024-05-18 16:19:05,51.482488
2024-05-18 16:19:06,14.449776
2024-05-18 16:19:07,26.570488
2024-05-18 16:19:08,63.785032
2024-05-18 16:19:09,71.3102
2024-05-18 16:19:10,60.685536
2024-05-18 16:19:11,53.32628
2024-05-18 16:19:12,59.453248
2024-05-18 16:19:13,72.613664
2024-05-18 16:19:14,63.459248
2024-05-18 16:19:15,42.135824
2024-05-18 16:19:16,59.527968
2024-05-18 16:19:17,55.838624
2024-05-18 16:19:18,64.33592
2024-05-18 16:19:19,62.392056
2024-05-18 16:19:20,27.501912
2024-05-18 16:19:21,46.413968
2024-05-18 16:19:22,0.80584
2024-05-18 16:19:25,0.005712
2024-05-18 16:19:26,29.864608
2024-05-18 16:19:27,41.292672
2024-05-18 16:19:28,0.00788
2024-05-18 16:19:32,3.464168
