Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-06-13 11:30:51,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,10879,104
2024-06-13 11:30:51,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,4291,104
2024-06-13 11:30:52,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,1138,105
2024-06-13 11:30:52,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,1236,105
2024-06-13 11:30:53,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,1842,105
2024-06-13 11:30:53,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,1855,104
2024-06-13 11:30:54,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,1252,103
2024-06-13 11:30:54,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,1118,105
2024-06-13 11:30:55,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,2216,104
2024-06-13 11:30:55,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,1549,104
2024-06-13 11:30:56,162.249.72.5,192.168.2.233,5co-legacy,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,6049,105
2024-06-13 11:30:56,192.168.2.233,162.249.72.5,5co-legacy,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,1608,105
2024-06-13 11:30:56,192.168.2.233,162.249.72.5,CLTP,CA,Ontario,Ottawa,Rogers,45.41712252247403,-75.70028052879117,5GHotspot,69,104
