throughput_mbps,rtt_ms,loss_rate,jitter_ms,users,cell_load
0.033664,104.66666666666667,0.0,2.0,1.0,0.1647856768039098
0.03132,105.0,0.0,0.0,1.0,0.15331176917474024
0.0394,105.66666666666667,0.0,3.5,1.0,0.19286346441522237
0.035376,104.0,0.0,0.0,1.0,0.1731659369835763
0.054296,104.33333333333333,0.0,2.0,1.0,0.26577955999718056
0.041328,104.5,0.0,0.0,1.0,0.20230104714092156
0.062136,105.0,0.0,1.5,1.0,0.3041564524087375
0.032904,104.5,0.0,0.0,1.0,0.16106546784564663
0.038936,106.33333333333333,0.0,2.5,1.0,0.19059217894596694
0.051456,104.5,0.0,0.0,1.0,0.25187772652156554
0.045528,104.0,0.0,0.0,1.0,0.2228600966471128
0.049528,104.5,0.0,0.0,1.0,0.24244014379586634
0.036872,105.0,0.0,1.5,1.0,0.18048887461721014
0.034592,104.5,0.0,0.0,1.0,0.1693282477424206
0.027872,105.33333333333333,0.0,4.0,1.0,0.13643376853251468
0.025776,104.0,0.0,0.0,1.0,0.1261738238265678
0.028872,102.66666666666667,0.0,4.0,1.0,0.14132878031970306
0.02668,105.0,0.0,0.0,1.0,0.1305989144821861
0.026952,105.0,0.0,0.0,1.0,0.13193035768830136
0.02868,104.5,0.0,0.0,1.0,0.14038893805656288
0.023872,105.66666666666667,0.0,3.5,1.0,0.11685372138376114
0.021776,105.0,0.0,0.0,1.0,0.10659377667781428
0.025,106.33333333333333,0.0,2.5,1.0,0.12237529467970963
0.023776,104.5,0.0,0.0,1.0,0.11638380025219104
0.031992,104.33333333333333,0.0,0.5,1.0,0.15660121709573083
0.022488,104.5,0.0,0.0,1.0,0.11007902507029241
0.021488,105.66666666666667,0.0,3.5,1.0,0.10518401328310402
0.023584,104.0,0.0,0.0,1.0,0.11544395798905088
0.023488,104.33333333333333,0.0,0.5,1.0,0.11497403685748078
0.025392,104.5,0.0,0.0,1.0,0.12429413930028749
0.02868,105.0,0.0,0.0,1.0,0.14038893805656288
0.028408,104.0,0.0,0.0,1.0,0.13905749485044763
0.026776,104.66666666666667,0.0,1.0,1.0,0.1310688356137562
0.026872,104.0,0.0,0.0,1.0,0.13153875674532628
0.026776,104.66666666666667,0.0,1.0,1.0,0.1310688356137562
0.026776,104.0,0.0,0.0,1.0,0.1310688356137562
0.027872,103.0,0.0,4.5,1.0,0.13643376853251468
0.030776,104.5,0.0,0.0,1.0,0.15064888276250976
0.027776,105.0,0.0,0.0,1.0,0.13596384740094458
0.028176,104.5,0.0,0.0,1.0,0.13792185211581995
0.029872,103.33333333333333,0.0,3.5,1.0,0.14622379210689143
0.02868,104.0,0.0,0.0,1.0,0.14038893805656288
0.025872,105.66666666666667,0.0,2.0,1.0,0.1266437449581379
0.022776,104.5,0.0,0.0,1.0,0.11148878846500267
0.027872,103.33333333333333,0.0,3.5,1.0,0.13643376853251468
0.028776,105.0,0.0,0.0,1.0,0.14085885918813296
0.027776,104.66666666666667,0.0,2.0,1.0,0.13596384740094458
0.024776,105.0,0.0,0.0,1.0,0.12127881203937943
0.028952,104.0,0.0,0.0,1.0,0.1417203812626781
0.02368,104.5,0.0,0.0,1.0,0.11591387912062096
0.026872,104.0,0.0,1.5,1.0,0.13153875674532628
0.025776,104.5,0.0,0.0,1.0,0.1261738238265678
0.025872,103.66666666666667,0.0,4.0,1.0,0.1266437449581379
0.0316,103.66666666666667,0.0,2.5,1.0,0.15468237247515298
0.022584,106.33333333333333,0.0,5.5,1.0,0.1105489462018625
0.021488,105.0,0.0,0.0,1.0,0.10518401328310402
0.022552,104.33333333333333,0.0,1.0,1.0,0.11039230582467245
0.0202,104.0,0.0,0.0,1.0,0.09887923810120537
0.026776,104.66666666666667,0.0,1.0,1.0,0.1310688356137562
0.023392,104.5,0.0,0.0,1.0,0.11450411572591071
0.025392,104.33333333333333,0.0,0.5,1.0,0.12429413930028749
0.024584,105.0,0.0,0.0,1.0,0.12033896977623927
0.2254,104.0,0.0,0.0,1.0,1.0
0.047456,104.0,0.0,1.5,1.0,0.232297679372812
0.046896,104.66666666666667,0.0,1.0,1.0,0.22955647277198651
0.035824,104.66666666666667,0.0,0.5,1.0,0.17535890226423673
0.049016,104.33333333333333,0.0,1.0,1.0,0.23993389776082588
0.069736,104.66666666666667,0.0,0.5,1.0,0.3413585419913693
0.046592,104.66666666666667,0.0,2.0,1.0,0.22806838918868125
0.043776,105.33333333333333,0.0,1.0,1.0,0.21428403599595877
0.04628,104.33333333333333,0.0,0.5,1.0,0.22654114551107848
0.05452,104.33333333333333,0.0,0.5,1.0,0.26687604263751075
0.071808,104.66666666666667,0.0,2.0,1.0,0.35150100641442356
0.054944,105.33333333333333,0.0,1.0,1.0,0.26895152763527863
0.027472,105.0,0.0,3.0,1.0,0.13447576381763932
0.050432,105.0,0.0,0.0,1.0,0.24686523445148462
