throughput_mbps,rtt_ms,loss_rate,jitter_ms,users,cell_load
0.142272,122.66666666666667,0.0,3.2,1.0,0.26033188509327687
0.023088,122.5,0.0,4.069397989875161,1.0,0.04224684100197914
0.003744,123.0,0.0,0.0,1.0,0.0068508390814020215
0.000624,123.0,0.0,5.0,1.0,0.0011418065135670036
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00076,123.0,0.0,5.0,1.0,0.0013906617793444276
0.00076,121.0,0.0,5.0,1.0,0.0013906617793444276
0.00076,123.0,0.0,5.0,1.0,0.0013906617793444276
0.00076,123.0,0.0,5.0,1.0,0.0013906617793444276
0.00076,123.0,0.0,5.0,1.0,0.0013906617793444276
0.00076,122.0,0.0,5.0,1.0,0.0013906617793444276
0.325544,123.0,0.0,0.0,1.0,0.595686313545924
0.170656,123.0,0.0,0.0,1.0,0.31226944291552977
0.028504,122.5,0.0,0.0,1.0,0.0521571359979389
0.018168,122.5,0.0,0.0,1.0,0.033244135798854685
0.01872,123.0,0.0,0.0,1.0,0.034254195407010114
0.018168,123.0,0.0,0.0,1.0,0.033244135798854685
0.018792,121.5,0.0,0.0,1.0,0.03438594231242169
0.018768,122.5,0.0,0.0,1.0,0.0343420266772845
0.017736,122.0,0.0,0.0,1.0,0.03245365436638522
0.025208,123.5,0.0,0.0,1.0,0.046126055439097806
0.028624,123.5,0.0,0.0,1.0,0.05237671417362486
0.01944,122.5,0.0,0.0,1.0,0.03557166446112588
0.018336,122.5,0.0,0.0,1.0,0.03355154524481503
0.018816,123.0,0.0,0.0,1.0,0.03442985794755888
0.018528,123.0,0.0,0.0,1.0,0.03390287032591257
0.01908,122.5,0.0,0.0,1.0,0.034912929934068
0.020784,122.5,0.0,0.0,1.0,0.03803094002880866
0.01896,122.5,0.0,0.0,1.0,0.034693351758382035
0.019656,122.5,0.0,0.0,1.0,0.03596690517736061
0.019104,122.5,0.0,0.0,1.0,0.03495684556920519
0.019656,122.5,0.0,0.0,1.0,0.03596690517736061
0.01836,122.5,0.0,0.0,1.0,0.03359546087995222
0.021312,121.5,0.0,0.0,1.0,0.038997084001826894
0.019632,122.5,0.0,0.0,1.0,0.03592298954222342
0.018368,122.0,0.0,0.0,1.0,0.03361009942499795
0.01848,122.5,0.0,0.0,1.0,0.03381503905563819
0.020112,124.0,0.0,0.0,1.0,0.03680130224496728
0.020088,123.5,0.0,0.0,1.0,0.036757386609830085
0.019056,122.0,0.0,0.0,1.0,0.03486901429893081
0.01836,121.5,0.0,0.0,1.0,0.03359546087995222
0.0214,121.0,0.0,0.0,1.0,0.03915810799732993
0.019192,122.5,0.0,0.0,1.0,0.03511786956470823
0.017856,123.0,0.0,0.0,1.0,0.03267323254207118
0.01956,122.5,0.0,0.0,1.0,0.03579124263681185
0.021384,124.0,0.0,0.0,1.0,0.039128830907238475
0.018432,123.0,0.0,0.0,1.0,0.033727207785363804
0.020784,123.0,0.0,0.0,1.0,0.03803094002880866
0.019632,122.5,0.0,0.0,1.0,0.03592298954222342
0.017928,123.0,0.0,0.0,1.0,0.03280497944748276
0.018344,122.5,0.0,0.0,1.0,0.03356618378986076
0.019632,122.0,0.0,0.0,1.0,0.03592298954222342
0.01896,122.5,0.0,0.0,1.0,0.034693351758382035
0.019728,122.5,0.0,0.0,1.0,0.036098652082772194
0.018432,122.5,0.0,0.0,1.0,0.033727207785363804
0.018504,123.0,0.0,0.0,1.0,0.03385895469077538
0.05512,123.2,0.0,1.8027756377319946,1.0,0.10085957536508533
0.150632,123.0,0.0,1.4966629547095764,1.0,0.2756291646660655
0.024104,122.75,0.0,3.559026084010437,1.0,0.04410593622278695
0.022784,123.0,0.0,2.494438257849294,1.0,0.041690576290241366
0.019496,123.5,0.0,0.0,1.0,0.035674134276446
0.0202,122.0,0.0,0.0,1.0,0.03696232624047031
0.020984,123.0,0.0,0.0,1.0,0.03839690365495193
0.019168,122.0,0.0,0.0,1.0,0.035073953929571036
0.020432,122.0,0.0,0.0,1.0,0.0373868440467965
0.01836,122.0,0.0,0.0,1.0,0.03359546087995222
0.01876,123.0,0.0,0.0,1.0,0.03432738813223876
0.020864,123.0,0.0,0.0,1.0,0.03817732547926597
0.019376,122.5,0.0,0.0,1.0,0.03545455610076004
0.01896,121.5,0.0,0.0,1.0,0.034693351758382035
0.018344,122.0,0.0,0.0,1.0,0.03356618378986076
0.019104,123.5,0.0,0.0,1.0,0.03495684556920519
0.018528,122.0,0.0,0.0,1.0,0.03390287032591257
0.017832,122.5,0.0,0.0,1.0,0.03262931690693399
0.021464,123.0,0.0,0.0,1.0,0.03927521635769578
0.017672,122.0,0.0,0.0,1.0,0.03233654600601937
0.019584,124.0,0.0,0.0,1.0,0.03583515827194904
0.017976,123.0,0.0,0.0,1.0,0.03289281071775714
0.019704,123.5,0.0,0.0,1.0,0.036054736447635
0.017376,123.5,0.0,0.0,1.0,0.03179491983932733
0.019656,122.5,0.0,0.0,1.0,0.03596690517736061
0.019632,121.5,0.0,0.0,1.0,0.03592298954222342
0.019128,122.0,0.0,0.0,1.0,0.03500076120434238
0.019632,123.0,0.0,0.0,1.0,0.03592298954222342
0.0192,123.5,0.0,0.0,1.0,0.035132508109753956
0.01928,123.0,0.0,0.0,1.0,0.035278893560211265
0.020712,122.5,0.0,0.0,1.0,0.03789919312339709
0.019104,121.0,0.0,0.0,1.0,0.03495684556920519
0.019512,122.0,0.0,0.0,1.0,0.035703411366537464
0.019632,122.5,0.0,0.0,1.0,0.03592298954222342
0.019584,122.0,0.0,0.0,1.0,0.03583515827194904
0.018576,123.0,0.0,0.0,1.0,0.03399070159618695
0.019728,122.0,0.0,0.0,1.0,0.036098652082772194
0.019032,122.5,0.0,0.0,1.0,0.03482509866379361
0.020096,122.5,0.0,0.0,1.0,0.036772025154875806
0.019032,123.0,0.0,0.0,1.0,0.03482509866379361
0.0238,123.5,0.0,0.0,1.0,0.04354967151104918
0.027272,122.0,0.0,0.0,1.0,0.049902800060896355
0.02604,122.5,0.0,0.0,1.0,0.04764846412385381
0.017304,122.0,0.0,0.0,1.0,0.031663172933915754
0.020856,123.0,0.0,0.0,1.0,0.03816268693422024
0.02136,123.5,0.0,0.0,1.0,0.03908491527210128
0.0204,122.0,0.0,0.0,1.0,0.03732828986661359
0.020832,122.5,0.0,0.0,1.0,0.038118771299083046
0.020256,121.5,0.0,0.0,1.0,0.037064796055790425
0.021448,122.0,0.0,0.0,1.0,0.039245939267604314
0.021384,123.0,0.0,0.0,1.0,0.039128830907238475
0.02136,122.5,0.0,0.0,1.0,0.03908491527210128
0.021384,122.5,0.0,0.0,1.0,0.039128830907238475
0.020232,122.0,0.0,0.0,1.0,0.037020880420653234
0.02016,122.0,0.0,0.0,1.0,0.03688913351524166
0.019344,122.5,0.0,0.0,1.0,0.03539600192057711
0.02016,124.0,0.0,0.0,1.0,0.03688913351524166
0.021,122.0,0.0,0.0,1.0,0.03842618074504339
0.020528,122.0,0.0,0.0,1.0,0.03756250658734528
0.022056,123.0,0.0,0.0,1.0,0.04035846869107986
0.02016,123.5,0.0,0.0,1.0,0.03688913351524166
0.019728,123.5,0.0,0.0,1.0,0.036098652082772194
0.018024,122.0,0.0,0.0,1.0,0.03298064198803152
0.022584,123.0,0.0,0.0,1.0,0.04132461266409809
0.02016,122.0,0.0,0.0,1.0,0.03688913351524166
0.943264,122.0,0.0,0.0,1.0,1.0
0.222648,123.0,0.0,0.0,1.0,0.40740534716773436
0.196488,123.0,0.0,0.0,1.0,0.3595373048681946
0.196424,122.5,0.0,0.0,1.0,0.3594201965078287
0.223384,123.0,0.0,0.0,1.0,0.40875209331194157
0.204928,122.5,0.0,0.0,1.0,0.3749809698914406
0.216888,123.0,0.0,0.0,1.0,0.39686559473480815
0.203064,122.0,0.0,0.0,1.0,0.3715701888957853
0.200608,122.0,0.0,0.0,1.0,0.36707615556674594
0.21704,122.0,0.0,0.0,1.0,0.3971437270906771
0.244776,122.5,0.0,0.0,1.0,0.44789556276422576
0.216184,122.5,0.0,0.0,1.0,0.39557740277078385
0.21852,122.5,0.0,0.0,1.0,0.39985185792413724
0.212976,122.0,0.0,0.0,1.0,0.3897073462074458
0.214184,122.0,0.0,0.0,1.0,0.3919177665093512
0.212864,123.0,0.0,0.0,1.0,0.38950240657680557
