throughput_mbps,rtt_ms,loss_rate,jitter_ms,users,cell_load
0.146904,28.0,0.0,0.0,1.0,0.787047553736365
0.027984,28.0,0.0,0.0,1.0,0.14992606561944152
0.012584,27.5,0.0,0.0,1.0,0.06741958296723313
0.031608,28.0,0.0,0.0,1.0,0.1693418768617534
0.032392,27.5,0.0,0.0,1.0,0.17354220688768401
0.026808,28.0,0.0,0.0,1.0,0.1436255705805456
0.032584,28.0,0.0,0.0,1.0,0.17457085913893233
0.286792,27.5,0.0,0.0,1.0,1.0
0.036984,27.0,0.0,0.0,1.0,0.19814413989670618
0.031136,27.5,0.0,0.0,1.0,0.16681310674410132
0.027784,27.5,0.0,0.0,1.0,0.14885455285772453
0.032112,27.5,0.0,0.0,1.0,0.17204208902128024
0.0312,27.5,0.0,0.0,1.0,0.16715599082785074
0.038736,28.0,0.0,0.0,1.0,0.207530591689347
0.031536,28.0,0.0,0.0,1.0,0.1689561322675353
0.043552,27.0,0.0,0.0,1.0,0.23333261899149219
0.038784,28.0,0.0,0.0,1.0,0.20778775475215908
0.051936,28.0,0.0,0.0,1.0,0.2782504339626685
0.040712,28.0,0.0,0.0,1.0,0.21811713777511088
0.03436,27.0,0.0,0.0,1.0,0.18408589246297924
0.034256,28.0,0.0,0.0,1.0,0.1835287058268864
0.035696,27.0,0.0,0.0,1.0,0.19124359771124871
0.037016,28.0,0.0,0.0,1.0,0.19831558193858087
0.039216,27.5,0.0,0.0,1.0,0.21010222231746778
0.033568,27.0,0.0,0.0,1.0,0.17984270192657995
0.03376,27.5,0.0,0.0,1.0,0.18087135417782824
0.035672,28.0,0.0,0.0,1.0,0.1911150161798427
0.04004,28.0,0.0,0.0,1.0,0.2145168548957418
0.037256,28.0,0.0,0.0,1.0,0.19960139725264125
0.029632,27.0,0.0,0.0,1.0,0.15875533077598952
0.023504,27.5,0.0,0.0,1.0,0.1259241797569809
0.02236,27.5,0.0,0.0,1.0,0.11979512675995971
0.023904,27.5,0.0,0.0,1.0,0.1280672052804149
0.02636,27.0,0.0,0.0,1.0,0.14122538199429954
0.02548,27.0,0.0,0.0,1.0,0.13651072584274476
0.025552,27.5,0.0,0.0,1.0,0.13689647043696287
0.023904,27.5,0.0,0.0,1.0,0.1280672052804149
0.029552,28.0,0.0,0.0,1.0,0.15832672567130274
0.026192,27.5,0.0,0.0,1.0,0.14032531127445727
0.023552,28.0,0.0,0.0,1.0,0.12618134281979299
0.023096,28.0,0.0,0.0,1.0,0.12373829372307822
0.025552,28.0,0.0,0.0,1.0,0.13689647043696287
0.025192,27.5,0.0,0.0,1.0,0.1349677474658723
0.026552,27.0,0.0,0.0,1.0,0.14225403424554786
0.026696,28.0,0.0,0.0,1.0,0.1430255234339841
0.029144,27.5,0.0,0.0,1.0,0.15614083963740008
0.021008,27.5,0.0,0.0,1.0,0.11255170049075283
0.02336,28.0,0.0,0.0,1.0,0.12515269056854467
0.022808,27.5,0.0,0.0,1.0,0.12219531534620576
0.023576,27.0,0.0,0.0,1.0,0.126309924351199
0.024712,27.5,0.0,0.0,1.0,0.13239611683775154
0.032144,28.0,0.0,0.0,1.0,0.17221353106315496
0.034568,28.0,0.0,0.0,1.0,0.1852002657351649
0.030456,27.5,0.0,0.0,1.0,0.16316996335426354
0.023192,28.0,0.0,0.0,1.0,0.1242526198487024
0.02536,27.5,0.0,0.0,1.0,0.13586781818571458
0.023192,27.5,0.0,0.0,1.0,0.1242526198487024
0.026552,28.0,0.0,0.0,1.0,0.14225403424554786
0.025,27.0,0.0,0.0,1.0,0.133939095214624
0.029552,27.0,0.0,0.0,1.0,0.15832672567130274
0.024192,28.0,0.0,0.0,1.0,0.12961018365728735
0.025552,28.0,0.0,0.0,1.0,0.13689647043696287
0.026192,28.0,0.0,0.0,1.0,0.14032531127445727
0.027544,28.0,0.0,0.0,1.0,0.14756873754366412
0.024608,28.0,0.0,0.0,1.0,0.1318389302016587
0.027552,28.0,0.0,0.0,1.0,0.14761159805413282
0.027192,28.0,0.0,0.0,1.0,0.14568287508304223
0.027552,27.0,0.0,0.0,1.0,0.14761159805413282
0.024192,28.0,0.0,0.0,1.0,0.12961018365728735
0.027264,28.0,0.0,0.0,1.0,0.14606861967726034
0.025096,27.5,0.0,0.0,1.0,0.13445342134024815
0.030552,27.5,0.0,0.0,1.0,0.1636842894798877
0.025192,27.5,0.0,0.0,1.0,0.1349677474658723
0.029648,28.0,0.0,0.0,1.0,0.1588410517969269
0.025096,27.5,0.0,0.0,1.0,0.13445342134024815
0.030552,27.5,0.0,0.0,1.0,0.1636842894798877
0.026192,28.0,0.0,0.0,1.0,0.14032531127445727
0.028848,28.0,0.0,0.0,1.0,0.15455500075005893
0.02352,27.0,0.0,0.0,1.0,0.12600990077791827
0.026456,27.5,0.0,0.0,1.0,0.1417397081199237
0.029384,27.5,0.0,0.0,1.0,0.15742665495146047
0.030552,28.0,0.0,0.0,1.0,0.1636842894798877
0.029192,27.0,0.0,0.0,1.0,0.15639800270021215
0.029456,27.5,0.0,0.0,1.0,0.15781239954567858
0.028,27.5,0.0,0.0,1.0,0.15001178664037887
0.033552,27.5,0.0,0.0,1.0,0.17975698090564257
0.025192,28.0,0.0,0.0,1.0,0.1349677474658723
0.025064,27.5,0.0,0.0,1.0,0.13428197929837343
0.022416,27.0,0.0,0.0,1.0,0.12009515033324045
0.03224,27.5,0.0,0.0,1.0,0.1727278571887791
