throughput_mbps,rtt_ms,loss_rate,jitter_ms,users,cell_load
0.953568,28.85,0.0,8.480709738761856,1.0,0.01499990429689573
0.750088,29.166666666666668,0.0,16.589153082662175,1.0,0.011799104221460792
0.0,30.0,0.0,5.0,1.0,0.0
0.39556,33.25,0.0,8.466755601363673,1.0,0.006222274807543956
2.156744,31.0,0.0,7.204222820421436,1.0,0.03392621563737886
8.784216,35.78125,0.0,10.70569300153335,1.0,0.13817829386395122
4.860008,31.5,0.0,21.94131918557555,1.0,0.07644935115497543
31.682536,34.0,0.0,16.00954576356105,1.0,0.4983755829505118
52.686592,37.5,0.0,29.028721409436322,1.0,0.8287755437783065
65.265344,44.25,0.0,14.055445761538678,1.0,1.0
30.016896,40.75,0.0,17.594190960528863,1.0,0.47217457726126744
0.02984,57.0,0.0,0.0,1.0,0.0004693919513022339
63.703912,52.0,0.0,0.0,1.0,1.0
66.138776,39.25,0.0,30.09245014211298,1.0,1.0
51.257216,53.0,0.0,0.0,1.0,0.8062910400991986
67.262624,52.5,0.0,0.0,1.0,1.0
71.450496,52.5,0.0,0.0,1.0,1.0
77.728472,39.75,0.0,15.797327481430381,1.0,1.0
71.020224,53.0,0.0,0.0,1.0,1.0
64.221712,52.5,0.0,0.0,1.0,1.0
61.796824,52.0,0.0,0.0,1.0,0.9720821649343405
62.66032,53.5,0.0,0.0,1.0,0.9856652102554422
51.514096,53.0,0.0,0.0,1.0,0.810331837835476
81.538928,51.5,0.0,0.0,1.0,1.0
5.973944,49.5,0.0,0.0,1.0,0.09397189112366866
0.039776,39.5,0.0,0.0,1.0,0.0006256881452747203
0.0,30.0,0.0,5.0,1.0,0.0
25.963992,50.75,0.0,28.994252303976847,1.0,0.4084212087290748
37.90656,53.0,0.0,0.0,1.0,0.5962813058161933
28.875992,42.0,0.0,14.093970341958295,1.0,0.4542278227435555
54.90012,53.5,0.0,0.0,1.0,0.8635949883889678
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.209648,35.0,0.0,0.0,1.0,0.0032978245243502255
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.025288,31.5,0.0,0.0,1.0,0.0003977876563180594
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00048,32.0,0.0,5.0,1.0,7.550540771617704e-06
0.037296,26.0,0.0,5.887840577551898,1.0,0.0005866770179546956
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
24.280624,52.5,0.0,0.0,1.0,0.3819413364006653
53.627776,34.285714285714285,0.0,24.328766694776963,1.0,0.8435806441232945
54.933624,53.5,0.0,0.0,1.0,0.8641220161348268
60.154592,52.0,0.0,0.0,1.0,0.9462493739500587
28.932032,54.5,0.0,0.0,1.0,0.45510934837864186
0.0,30.0,0.0,5.0,1.0,0.0
0.00224,33.8,0.0,8.916277250063503,1.0,3.523585693421595e-05
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.066096,33.166666666666664,0.0,5.491812087098393,1.0,0.001039709464251758
0.048304,33.25,0.0,5.0990195135927845,1.0,0.0007598360863171282
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.025056,26.0,0.0,5.0,1.0,0.0003941382282784441
70.321968,45.0,0.0,15.691469727919761,1.0,1.0
70.00448,52.5,0.0,0.0,1.0,1.0
66.841248,53.0,0.0,0.0,1.0,1.0
11.042416,54.0,0.0,0.0,1.0,0.17370044213575764
27.96468,53.5,0.0,0.0,1.0,0.43989261771925453
0.00032,39.0,0.0,5.0,1.0,5.0336938477451366e-06
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00032,18.0,0.0,5.0,1.0,5.0336938477451366e-06
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
29.854176,40.5,0.0,20.314868386258876,1.0,0.469614943939689
12.999352,33.42857142857143,0.0,12.242133085586314,1.0,0.20448361933460446
0.011768,29.5,0.0,0.0,1.0,0.00018511409125082737
0.0,30.0,0.0,5.0,1.0,0.0
0.154184,34.125,0.0,5.606119105813881,1.0,0.0024253595381897998
0.068032,27.75,0.0,5.557777333511022,1.0,0.0010701633120306158
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.003304,37.333333333333336,0.0,24.5,1.0,5.1972888977968526e-05
40.591624,38.625,0.0,13.25418686256366,1.0,0.6385181499961994
72.083704,38.4,0.0,16.400843097871146,1.0,1.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.037816,35.5,0.0,4.898979485566356,1.0,0.0005948567704572815
0.00048,17.0,0.0,5.0,1.0,7.550540771617704e-06
0.068344,33.0,0.0,2.7105237087157534,1.0,0.0010750711635321673
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00256,42.666666666666664,0.0,37.5680715501874,1.0,4.026955078196109e-05
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
8.463504,54.5,0.0,0.0,1.0,0.13313340004739485
75.95184,51.5,0.0,0.0,1.0,1.0
53.759224,53.0,0.0,0.0,1.0,0.8456483597136021
64.850144,52.5,0.0,0.0,1.0,1.0
76.65284,53.0,0.0,0.0,1.0,1.0
62.516176,52.0,0.0,0.0,1.0,0.9833977828617254
72.131544,52.5,0.0,0.0,1.0,1.0
0.176696,49.0,0.0,0.0,1.0,0.00277947990037867
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.077312,35.75,0.0,5.715476066494082,1.0,0.001216140433615225
0.011832,50.0,0.0,27.776888874666213,1.0,0.00018612083002037642
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00032,32.0,0.0,5.0,1.0,5.0336938477451366e-06
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.00032,32.0,0.0,5.0,1.0,5.0336938477451366e-06
29.923688,42.5,0.0,12.36482466066094,1.0,0.47070838808576543
77.004752,51.0,0.0,0.0,1.0,1.0
63.328048,53.0,0.0,0.0,1.0,0.9961687675228396
51.400696,53.5,0.0,0.0,1.0,0.8085480225781814
0.00032,48.0,0.0,5.0,1.0,5.0336938477451366e-06
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.039184,36.0,0.0,3.0,1.0,0.0006163758116563918
0.643952,59.0,0.0,0.0,1.0,0.010129553814509924
50.568816,51.5,0.0,0.0,1.0,0.7954623062092369
43.543064,54.5,0.0,0.0,1.0,0.6849451667774147
0.0,30.0,0.0,5.0,1.0,0.0
0.006432,35.25,0.0,6.944222218666553,1.0,0.00010117724633967724
0.063136,32.5,0.0,5.034574339058885,1.0,0.0009931477961601153
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
9.24684,43.166666666666664,0.0,13.922643427165692,1.0,0.14545550505963636
81.805256,53.0,0.0,0.0,1.0,1.0
71.977536,52.5,0.0,0.0,1.0,1.0
76.06104,53.0,0.0,0.0,1.0,1.0
0.0,30.0,0.0,5.0,1.0,0.0
11.8032,52.0,0.0,0.0,1.0,0.18566779757407934
60.492968,53.0,0.0,0.0,1.0,0.9515721276670105
58.18752,52.0,0.0,0.0,1.0,0.9153067544985846
0.0,30.0,0.0,5.0,1.0,0.0
0.0,30.0,0.0,5.0,1.0,0.0
