throughput_mbps,rtt_ms,loss_rate,jitter_ms,users,cell_load
0.239488,104.5,0.0,0.0,1.0,0.5441034407236054
0.011008,104.0,0.0,0.0,1.0,0.025009564886280096
0.027992,104.0,0.0,0.0,1.0,0.063596270012423
0.034144,104.0,0.0,0.0,1.0,0.07757327248157228
0.016448,104.5,0.0,0.0,1.0,0.037368942882406886
0.040104,104.0,0.0,0.0,1.0,0.09111406160968177
0.394824,104.0,0.0,0.0,1.0,0.8970182091806552
0.030872,105.5,0.0,0.0,1.0,0.07013947012801953
0.069792,104.5,0.0,0.0,1.0,0.1585635494679561
0.044048,105.0,0.0,0.0,1.0,0.10007461065687369
0.02568,104.5,0.0,0.0,1.0,0.05834353436406912
0.048016,104.5,0.0,0.0,1.0,0.1090896863716956
0.028192,105.0,0.0,0.0,1.0,0.06405065890933942
0.031816,104.0,0.0,0.0,1.0,0.07228418572146507
0.031664,104.5,0.0,0.0,1.0,0.07193885015980858
0.032704,105.0,0.0,0.0,1.0,0.074301672423774
0.034928,105.0,0.0,0.0,1.0,0.07935447695748467
0.034008,104.5,0.0,0.0,1.0,0.0772642880316691
0.032584,104.5,0.0,0.0,1.0,0.07402903908562415
0.03004,104.0,0.0,0.0,1.0,0.0682492123168472
0.02532,105.0,0.0,0.0,1.0,0.05752563434961955
0.029744,105.0,0.0,0.0,1.0,0.06757671674941089
0.022096,104.5,0.0,0.0,1.0,0.050200885331326765
0.021952,104.5,0.0,0.0,1.0,0.04987372532554693
0.019592,104.5,0.0,0.0,1.0,0.0445119363419331
0.021856,105.0,0.0,0.0,1.0,0.04965561865502705
0.017296,105.0,0.0,0.0,1.0,0.03929555180533253
0.021952,103.5,0.0,0.0,1.0,0.04987372532554693
0.020104,104.5,0.0,0.0,1.0,0.04567517191803916
0.022856,104.5,0.0,0.0,1.0,0.05192756313960918
0.018592,105.0,0.0,0.0,1.0,0.04223999185735098
0.022952,104.5,0.0,0.0,1.0,0.05214566981012907
0.023592,104.0,0.0,0.0,1.0,0.053599714280261626
0.022952,104.5,0.0,0.0,1.0,0.05214566981012907
0.020496,104.5,0.0,0.0,1.0,0.04656577415599535
0.022856,104.0,0.0,0.0,1.0,0.05192756313960918
0.018592,104.5,0.0,0.0,1.0,0.04223999185735098
0.022952,105.0,0.0,0.0,1.0,0.05214566981012907
0.022496,105.0,0.0,0.0,1.0,0.05110966312515961
0.022856,104.5,0.0,0.0,1.0,0.05192756313960918
0.018592,104.5,0.0,0.0,1.0,0.04223999185735098
0.022952,105.0,0.0,0.0,1.0,0.05214566981012907
0.021496,104.5,0.0,0.0,1.0,0.04883771864057748
0.023952,105.0,0.0,0.0,1.0,0.054417614294711196
0.022496,104.5,0.0,0.0,1.0,0.05110966312515961
0.022952,104.5,0.0,0.0,1.0,0.05214566981012907
0.021496,105.0,0.0,0.0,1.0,0.04883771864057748
0.023952,105.0,0.0,0.0,1.0,0.054417614294711196
0.020496,104.5,0.0,0.0,1.0,0.04656577415599535
0.022856,104.5,0.0,0.0,1.0,0.05192756313960918
0.020896,104.5,0.0,0.0,1.0,0.047474551949828206
0.024856,105.5,0.0,0.0,1.0,0.05647145210877344
0.022592,105.0,0.0,0.0,1.0,0.0513277697956795
0.023952,104.0,0.0,0.0,1.0,0.054417614294711196
0.0214,104.0,0.0,0.0,1.0,0.0486196119700576
0.024464,104.5,0.0,0.0,1.0,0.055580849870817246
0.020592,104.5,0.0,0.0,1.0,0.04678388082651523
0.023952,104.0,0.0,0.0,1.0,0.054417614294711196
0.021496,104.0,0.0,0.0,1.0,0.04883771864057748
0.023952,104.0,0.0,0.0,1.0,0.054417614294711196
0.022592,104.5,0.0,0.0,1.0,0.0513277697956795
0.023856,105.0,0.0,0.0,1.0,0.05419950762419131
0.0214,104.5,0.0,0.0,1.0,0.0486196119700576
0.022952,105.0,0.0,0.0,1.0,0.05214566981012907
0.021592,104.5,0.0,0.0,1.0,0.04905582531109737
0.020952,104.5,0.0,0.0,1.0,0.0476017808409648
0.0204,105.0,0.0,0.0,1.0,0.04634766748547547
0.024952,104.0,0.0,0.0,1.0,0.056689558779293325
0.019992,104.5,0.0,0.0,1.0,0.045420714135765955
0.018952,104.0,0.0,0.0,1.0,0.04305789187180054
0.016592,104.5,0.0,0.0,1.0,0.037696102888186714
0.02176,104.5,0.0,0.0,1.0,0.04943751198450717
0.019496,105.0,0.0,0.0,1.0,0.04429382967141322
0.019856,104.0,0.0,0.0,1.0,0.045111729685862786
0.019496,104.0,0.0,0.0,1.0,0.04429382967141322
0.022952,104.0,0.0,0.0,1.0,0.05214566981012907
0.021592,104.5,0.0,0.0,1.0,0.04905582531109737
0.021048,104.0,0.0,0.0,1.0,0.047819887511484686
0.0184,104.0,0.0,0.0,1.0,0.0418037785163112
0.023048,104.5,0.0,0.0,1.0,0.052363776480648945
0.0194,104.0,0.0,0.0,1.0,0.04407572300089334
0.017856,104.5,0.0,0.0,1.0,0.04056784071669853
0.017496,105.0,0.0,0.0,1.0,0.039749940702248965
0.023952,104.0,0.0,0.0,1.0,0.054417614294711196
0.022496,104.5,0.0,0.0,1.0,0.05110966312515961
0.021952,104.0,0.0,0.0,1.0,0.04987372532554693
0.018496,104.5,0.0,0.0,1.0,0.04202188518683109
0.022952,104.0,0.0,0.0,1.0,0.05214566981012907
0.031248,104.5,0.0,0.0,1.0,0.07099372125422243
0.022664,105.0,0.0,0.0,1.0,0.05149134979856941
0.020304,104.0,0.0,0.0,1.0,0.04612956081495558
0.0428,104.5,0.0,0.0,1.0,0.0972392239401152
0.074496,104.5,0.0,0.0,1.0,0.16925077632343044
0.005608,103.0,0.0,0.0,1.0,0.01274106466953659
0.002216,103.5,0.0,0.0,1.0,0.005034628977834002
0.01052,105.0,0.0,0.0,1.0,0.023900855977804013
0.004208,105.0,0.0,0.0,1.0,0.009560342391121607
0.009272,104.0,0.0,0.0,1.0,0.02106546926104552
0.006776,105.5,0.0,0.0,1.0,0.015394695827528518
0.008664,103.0,0.0,0.0,1.0,0.01968412701441958
0.011336,104.5,0.0,0.0,1.0,0.025754762677223035
0.015432,104.5,0.0,0.0,1.0,0.03506064728607144
0.007808,105.0,0.0,0.0,1.0,0.017739342535617278
0.00816,105.5,0.0,0.0,1.0,0.01853906699419019
0.020168,104.5,0.0,0.0,1.0,0.04582057636505241
0.018792,104.5,0.0,0.0,1.0,0.0426943807542674
0.006784,105.0,0.0,0.0,1.0,0.015412871383405176
0.01188,105.0,0.0,0.0,1.0,0.026990700476835713
0.01028,104.5,0.0,0.0,1.0,0.023355589301504304
0.017344,104.5,0.0,0.0,1.0,0.03940460514059247
0.012048,105.0,0.0,0.0,1.0,0.027372387150245512
0.031888,104.5,0.0,0.0,1.0,0.07244776572435499
0.031808,104.0,0.0,0.0,1.0,0.07226601016558842
0.019968,104.5,0.0,0.0,1.0,0.045366187468135984
0.020792,104.0,0.0,0.0,1.0,0.04723826972343167
0.026344,105.0,0.0,0.0,1.0,0.05985210550183165
0.010944,104.0,0.0,0.0,1.0,0.02486416043926684
0.030344,104.0,0.0,0.0,1.0,0.06893988344016018
0.03804,104.5,0.0,0.0,1.0,0.08642476819350425
0.037696,104.0,0.0,0.0,1.0,0.085643219290808
0.033528,105.0,0.0,0.0,1.0,0.07617375467906969
0.026384,105.0,0.0,0.0,1.0,0.05994298328121494
0.017704,104.5,0.0,0.0,1.0,0.04022250515504205
0.015424,104.0,0.0,0.0,1.0,0.035042471730194785
0.008808,104.5,0.0,0.0,1.0,0.020011287020199407
0.008856,104.0,0.0,0.0,1.0,0.02012034035545935
0.003736,104.5,0.0,0.0,1.0,0.008487984594398841
0.023648,104.0,0.0,0.0,1.0,0.05372694317139823
0.018712,104.5,0.0,0.0,1.0,0.04251262519550083
0.0214,104.5,0.0,0.0,1.0,0.0486196119700576
0.169512,104.5,0.0,0.0,1.0,0.38512185347048616
0.05292,105.0,0.0,0.0,1.0,0.12023130212408636
0.072168,104.0,0.0,0.0,1.0,0.16396168956332322
0.073736,104.0,0.0,0.0,1.0,0.167524098515148
0.065312,104.5,0.0,0.0,1.0,0.14838523817702812
0.05296,104.5,0.0,0.0,1.0,0.12032217990346965
0.099984,105.0,0.0,0.0,1.0,0.22715809734645978
0.045848,105.0,0.0,0.0,1.0,0.10416411072912153
0.035568,104.5,0.0,0.0,1.0,0.08080852142761723
0.055064,104.5,0.0,0.0,1.0,0.12510235109903045
0.06376,104.5,0.0,0.0,1.0,0.14485918033695666
0.05692,104.5,0.0,0.0,1.0,0.12931908006241488
0.070624,105.0,0.0,0.0,1.0,0.16045380727912842
0.055016,104.0,0.0,0.0,1.0,0.12499329776377051
0.062096,104.5,0.0,0.0,1.0,0.141078664714612
0.057816,104.5,0.0,0.0,1.0,0.13135474232060046
0.093312,104.5,0.0,0.0,1.0,0.2119996837453278
0.112112,104.5,0.0,0.0,1.0,0.25471224005547183
0.153136,104.0,0.0,0.0,1.0,0.3479164905909692
0.077488,104.5,0.0,0.0,1.0,0.17604843422130015
0.081576,104.5,0.0,0.0,1.0,0.1853361432742719
0.0876,104.5,0.0,0.0,1.0,0.19902233684939466
0.069568,104.0,0.0,0.0,1.0,0.15805463390340968
0.059136,104.5,0.0,0.0,1.0,0.13435370904024888
0.067072,105.0,0.0,0.0,1.0,0.1523838604698927
0.06732,104.0,0.0,0.0,1.0,0.15294730270206905
0.032936,105.0,0.0,0.0,1.0,0.07482876354419706
0.02476,104.5,0.0,0.0,1.0,0.05625334543825356
0.056496,104.5,0.0,0.0,1.0,0.12835577560095204
0.097008,104.5,0.0,0.0,1.0,0.22039679056034334
0.050336,104.5,0.0,0.0,1.0,0.11436059757592613
0.152216,105.0,0.0,0.0,1.0,0.3458263016651536
0.046336,104.5,0.0,0.0,1.0,0.10527281963759762
0.020752,105.0,0.0,0.0,1.0,0.04714739194404838
0.009624,104.5,0.0,0.0,1.0,0.02186519371961843
0.012032,105.0,0.0,0.0,1.0,0.027336036038492197
0.012608,104.0,0.0,0.0,1.0,0.0286446760616115
0.014632,105.0,0.0,0.0,1.0,0.03324309169840574
0.027368,106.0,0.0,0.0,1.0,0.062178576654043756
0.016256,104.5,0.0,0.0,1.0,0.036932729541367115
0.023224,103.5,0.0,0.0,1.0,0.05276363870993541
0.030904,103.5,0.0,0.0,1.0,0.07021217235152617
0.024152,105.0,0.0,0.0,1.0,0.05487200319162762
0.020712,105.5,0.0,0.0,1.0,0.047056514164665095
0.02824,105.0,0.0,0.0,1.0,0.06415971224459938
0.013448,104.0,0.0,0.0,1.0,0.030553109428660494
0.056888,105.0,0.0,0.0,1.0,0.12924637783890824
0.0256,105.0,0.0,0.0,1.0,0.05816177880530255
0.027232,103.5,0.0,0.0,1.0,0.06186959220414058
0.03956,104.0,0.0,0.0,1.0,0.08987812381006909
0.011616,104.0,0.0,0.0,1.0,0.026390907132906028
0.009864,104.0,0.0,0.0,1.0,0.022410460395918135
0.040536,104.5,0.0,0.0,1.0,0.09209554162702126
0.032624,105.0,0.0,0.0,1.0,0.07411991686500743
0.03044,105.0,0.0,0.0,1.0,0.06915799011068005
0.017272,104.5,0.0,0.0,1.0,0.03924102513770256
0.038368,104.5,0.0,0.0,1.0,0.08716996598444719
0.050632,105.0,0.0,0.0,1.0,0.11503309314336245
0.020328,104.0,0.0,0.0,1.0,0.046184087482585554
0.050792,105.0,0.0,0.0,1.0,0.11539660426089558
0.032632,105.5,0.0,0.0,1.0,0.0741380924208841
0.11936,104.5,0.0,0.0,1.0,0.2711792936797231
0.01528,104.0,0.0,0.0,1.0,0.03471531172441496
0.034648,104.5,0.0,0.0,1.0,0.07871833250180166
0.080152,104.0,0.0,0.0,1.0,0.18210089432822696
0.0948,104.0,0.0,0.0,1.0,0.21538033713838597
0.092896,104.5,0.0,0.0,1.0,0.21105455483974164
0.11152,105.0,0.0,0.0,1.0,0.2533672489205992
0.146744,104.0,0.0,0.0,1.0,0.3333942214455202
0.100448,104.0,0.0,0.0,1.0,0.22821227958730586
