time,mbps
2024-07-24 10:15:22,0.041264
2024-07-24 10:15:24,9.058824
2024-07-24 10:15:25,24.816032
2024-07-24 10:15:26,27.538416
2024-07-24 10:15:27,23.486
2024-07-24 10:15:28,3.509112
2024-07-24 10:15:29,1.91068
2024-07-24 10:15:34,0.205032
2024-07-24 10:15:35,0.012984
2024-07-24 10:15:36,0.018728
2024-07-24 10:15:42,0.914744
2024-07-24 10:15:43,14.901
2024-07-24 10:15:44,103.614408
2024-07-24 10:15:45,127.19448
2024-07-24 10:15:46,118.259496
2024-07-24 10:15:47,14.293216
2024-07-24 10:15:50,0.001528
2024-07-24 10:15:52,0.037248
2024-07-24 10:15:53,45.788392
2024-07-24 10:15:58,0.8718
2024-07-24 10:15:59,42.514416
2024-07-24 10:16:04,1.257008
2024-07-24 10:16:05,40.626792
2024-07-24 10:16:10,0.863176
2024-07-24 10:16:11,48.094552
2024-07-24 10:16:16,3.325968
2024-07-24 10:16:17,31.785712
2024-07-24 10:16:22,0.865864
2024-07-24 10:16:23,48.31476
2024-07-24 10:16:28,1.694832
2024-07-24 10:16:29,43.859016
2024-07-24 10:16:34,3.236536
2024-07-24 10:16:35,38.8102
2024-07-24 10:16:38,0.00048
2024-07-24 10:16:39,0.776472
2024-07-24 10:16:40,0.864504
2024-07-24 10:16:41,45.913496
2024-07-24 10:16:46,0.866848
2024-07-24 10:16:47,20.144216
2024-07-24 10:16:48,23.048192
2024-07-24 10:16:49,0.00032
2024-07-24 10:16:52,1.557416
2024-07-24 10:16:53,41.361528
2024-07-24 10:16:58,1.678024
2024-07-24 10:16:59,27.068224
2024-07-24 10:17:00,19.547336
2024-07-24 10:17:04,0.86916
2024-07-24 10:17:05,40.509048
2024-07-24 10:17:06,1.894216
2024-07-24 10:17:10,0.712232
2024-07-24 10:17:11,38.047296
2024-07-24 10:17:16,0.037248
2024-07-24 10:17:17,46.38328
2024-07-24 10:17:22,1.426064
2024-07-24 10:17:23,26.272744
2024-07-24 10:17:24,14.363456
2024-07-24 10:17:28,0.037248
2024-07-24 10:17:29,40.63456
2024-07-24 10:17:30,4.6472
2024-07-24 10:17:34,1.717384
2024-07-24 10:17:35,41.934368
2024-07-24 10:17:36,2.474112
2024-07-24 10:17:40,1.790176
2024-07-24 10:17:41,42.318752
2024-07-24 10:17:46,1.239232
2024-07-24 10:17:47,21.321312
2024-07-24 10:17:48,23.83536
2024-07-24 10:17:52,0.037248
2024-07-24 10:17:53,42.55836
2024-07-24 10:17:58,0.867536
2024-07-24 10:17:59,9.67228
2024-07-24 10:18:00,16.957088
2024-07-24 10:18:01,20.949872
2024-07-24 10:18:04,1.6872
2024-07-24 10:18:05,23.6824
2024-07-24 10:18:06,14.697432
2024-07-24 10:18:10,0.863216
2024-07-24 10:18:11,14.005264
2024-07-24 10:18:12,31.682832
2024-07-24 10:18:16,0.7894
2024-07-24 10:18:17,31.539784
2024-07-24 10:18:18,11.855104
2024-07-24 10:18:22,0.88136
2024-07-24 10:18:23,26.994728
2024-07-24 10:18:24,10.48276
2024-07-24 10:18:28,0.147544
2024-07-24 10:18:29,38.283472
2024-07-24 10:18:30,11.43536
2024-07-24 10:18:34,0.423776
2024-07-24 10:18:35,32.462648
2024-07-24 10:18:36,10.164088
2024-07-24 10:18:40,0.037248
2024-07-24 10:18:41,41.003328
2024-07-24 10:18:46,0.128
2024-07-24 10:18:47,48.804144
2024-07-24 10:18:52,0.041832
2024-07-24 10:18:53,37.544928
2024-07-24 10:18:54,3.215368
2024-07-24 10:18:58,0.198088
2024-07-24 10:18:59,41.974064
2024-07-24 10:19:04,0.075536
2024-07-24 10:19:05,21.938728
2024-07-24 10:19:06,21.104208
2024-07-24 10:19:10,0.037248
2024-07-24 10:19:11,41.829056
2024-07-24 10:19:16,0.037248
2024-07-24 10:19:17,27.785088
2024-07-24 10:19:18,22.34656
2024-07-24 10:19:22,0.037248
2024-07-24 10:19:23,17.86236
2024-07-24 10:19:24,26.607512
2024-07-24 10:19:28,0.037248
2024-07-24 10:19:29,40.105392
2024-07-24 10:19:34,0.049888
2024-07-24 10:19:35,38.59252
2024-07-24 10:19:36,7.1304
2024-07-24 10:19:40,0.037248
2024-07-24 10:19:41,46.621976
2024-07-24 10:19:46,0.037248
2024-07-24 10:19:47,45.675504
2024-07-24 10:19:52,0.037248
2024-07-24 10:19:53,17.420304
2024-07-24 10:19:54,26.380448
2024-07-24 10:19:58,0.037248
2024-07-24 10:19:59,12.264144
2024-07-24 10:20:00,33.068232
2024-07-24 10:20:05,42.17412
2024-07-24 10:20:11,13.810368
2024-07-24 10:20:12,31.691544
2024-07-24 10:20:17,45.857288
2024-07-24 10:20:23,14.298208
2024-07-24 10:20:24,28.462256
2024-07-24 10:20:25,0.118136
2024-07-24 10:20:29,15.853568
2024-07-24 10:20:30,30.940032
2024-07-24 10:20:34,0.022152
2024-07-24 10:20:35,29.144504
2024-07-24 10:20:36,15.230248
2024-07-24 10:20:41,20.658816
2024-07-24 10:20:42,23.778144
2024-07-24 10:20:47,39.983072
2024-07-24 10:20:48,8.034728
2024-07-24 10:20:53,34.531808
2024-07-24 10:20:54,4.266408
2024-07-24 10:20:59,10.828208
2024-07-24 10:21:00,27.32304
2024-07-24 10:21:01,12.208208
2024-07-24 10:21:05,16.97396
2024-07-24 10:21:06,19.566096
2024-07-24 10:21:11,17.951904
2024-07-24 10:21:12,31.041208
2024-07-24 10:21:17,34.817264
2024-07-24 10:21:18,11.700264
2024-07-24 10:21:23,46.502792
2024-07-24 10:21:29,36.578592
2024-07-24 10:21:34,0.010056
2024-07-24 10:21:35,25.954072
2024-07-24 10:21:36,20.793264
2024-07-24 10:21:41,35.847496
2024-07-24 10:21:42,10.966768
2024-07-24 10:21:47,23.261584
2024-07-24 10:21:48,22.513928
2024-07-24 10:21:53,4.526728
2024-07-24 10:21:54,24.338608
2024-07-24 10:21:55,15.237728
2024-07-24 10:21:59,19.264168
2024-07-24 10:22:00,25.825576
2024-07-24 10:22:05,30.417864
2024-07-24 10:22:06,12.094936
2024-07-24 10:22:11,31.565936
2024-07-24 10:22:12,12.662152
2024-07-24 10:22:17,20.067904
2024-07-24 10:22:18,26.462464
2024-07-24 10:22:23,22.260144
2024-07-24 10:22:24,22.324584
2024-07-24 10:22:29,12.252096
2024-07-24 10:22:30,32.480192
2024-07-24 10:22:34,0.010696
2024-07-24 10:22:35,31.49512
2024-07-24 10:22:36,10.520424
2024-07-24 10:22:41,7.501488
2024-07-24 10:22:42,19.157904
2024-07-24 10:22:43,20.917024
2024-07-24 10:22:47,18.945376
2024-07-24 10:22:48,18.09436
2024-07-24 10:22:53,9.02248
2024-07-24 10:22:54,34.631888
2024-07-24 10:22:55,8.16624
2024-07-24 10:22:59,11.431544
2024-07-24 10:23:00,31.717992
2024-07-24 10:23:05,30.914224
2024-07-24 10:23:06,16.205848
2024-07-24 10:23:11,13.806496
2024-07-24 10:23:12,26.75788
2024-07-24 10:23:17,35.185208
2024-07-24 10:23:18,10.143184
2024-07-24 10:23:23,13.12784
2024-07-24 10:23:24,30.142592
2024-07-24 10:23:29,21.174736
2024-07-24 10:23:30,22.473424
2024-07-24 10:23:34,0.010728
2024-07-24 10:23:35,20.331392
2024-07-24 10:23:36,26.488672
2024-07-24 10:23:41,38.583592
2024-07-24 10:23:42,4.239672
2024-07-24 10:23:47,11.11004
2024-07-24 10:23:48,29.41716
2024-07-24 10:23:53,22.591744
2024-07-24 10:23:54,21.620264
2024-07-24 10:23:59,6.848768
2024-07-24 10:24:00,20.408592
2024-07-24 10:24:01,22.803344
2024-07-24 10:24:05,9.045032
2024-07-24 10:24:06,31.74168
2024-07-24 10:24:07,3.985528
2024-07-24 10:24:11,7.968928
2024-07-24 10:24:12,36.1438
2024-07-24 10:24:17,24.049912
2024-07-24 10:24:18,19.337448
2024-07-24 10:24:23,9.403416
2024-07-24 10:24:24,34.180632
2024-07-24 10:24:29,14.97904
2024-07-24 10:24:30,29.398816
2024-07-24 10:24:34,0.010048
2024-07-24 10:24:35,11.171936
2024-07-24 10:24:36,30.6054
2024-07-24 10:24:41,21.48548
2024-07-24 10:24:42,27.310344
2024-07-24 10:24:47,6.55192
2024-07-24 10:24:48,29.662336
2024-07-24 10:24:49,2.35364
2024-07-24 10:24:53,23.73036
2024-07-24 10:24:54,25.529328
2024-07-24 10:24:59,5.459864
2024-07-24 10:25:00,37.20368
2024-07-24 10:25:01,2.032656
2024-07-24 10:25:05,28.5592
2024-07-24 10:25:06,16.352688
2024-07-24 10:25:11,8.122056
2024-07-24 10:25:12,35.771648
2024-07-24 10:25:15,0.001472
2024-07-24 10:25:17,32.527088
2024-07-24 10:25:18,14.914568
2024-07-24 10:25:23,39.746736
2024-07-24 10:25:24,5.2644
2024-07-24 10:25:29,12.630696
2024-07-24 10:25:30,27.883376
2024-07-24 10:25:34,0.022504
2024-07-24 10:25:35,19.024536
2024-07-24 10:25:36,24.981176
2024-07-24 10:25:41,15.196808
2024-07-24 10:25:42,32.542808
2024-07-24 10:25:45,0.072032
2024-07-24 10:25:47,11.959672
2024-07-24 10:25:48,31.69816
2024-07-24 10:25:53,3.231608
2024-07-24 10:25:54,24.777616
2024-07-24 10:25:55,17.973832
2024-07-24 10:25:59,12.280792
2024-07-24 10:26:00,27.436648
2024-07-24 10:26:05,3.284928
2024-07-24 10:26:06,35.639232
2024-07-24 10:26:07,12.606224
2024-07-24 10:26:11,23.457368
2024-07-24 10:26:12,8.202104
2024-07-24 10:26:17,11.56248
