time,mbps
2024-06-12 10:49:33,0.004488
2024-06-12 10:49:34,0.127008
2024-06-12 10:49:35,0.031856
2024-06-12 10:49:36,0.029264
2024-06-12 10:49:37,0.014264
2024-06-12 10:49:38,0.021784
2024-06-12 10:49:39,0.023824
2024-06-12 10:49:40,0.026824
2024-06-12 10:49:41,0.025376
2024-06-12 10:49:42,0.024576
2024-06-12 10:49:43,0.031448
2024-06-12 10:49:44,0.298688
2024-06-12 10:49:45,0.077064
2024-06-12 10:49:46,0.041344
2024-06-12 10:49:47,0.038544
2024-06-12 10:49:48,0.033464
2024-06-12 10:49:49,0.028912
2024-06-12 10:49:50,0.032448
2024-06-12 10:49:51,0.054968
2024-06-12 10:49:52,0.031768
2024-06-12 10:49:53,0.033848
2024-06-12 10:49:54,0.053064
2024-06-12 10:49:55,0.030488
2024-06-12 10:49:56,0.048648
2024-06-12 10:49:57,0.043576
2024-06-12 10:49:58,0.029544
2024-06-12 10:49:59,0.035984
2024-06-12 10:50:00,0.021576
2024-06-12 10:50:01,0.02452
2024-06-12 10:50:02,0.025696
2024-06-12 10:50:03,0.021432
2024-06-12 10:50:04,0.0248
2024-06-12 10:50:05,0.022432
2024-06-12 10:50:06,0.0298
2024-06-12 10:50:07,0.02572
2024-06-12 10:50:08,0.028696
2024-06-12 10:50:09,0.025432
2024-06-12 10:50:10,0.0248
2024-06-12 10:50:11,0.021272
2024-06-12 10:50:12,0.027696
2024-06-12 10:50:13,0.024328
2024-06-12 10:50:14,0.0248
2024-06-12 10:50:15,0.025336
2024-06-12 10:50:16,0.030816
2024-06-12 10:50:17,0.026344
2024-06-12 10:50:18,0.02792
2024-06-12 10:50:19,0.024144
2024-06-12 10:50:20,0.025824
2024-06-12 10:50:21,0.025456
2024-06-12 10:50:22,0.028824
2024-06-12 10:50:23,0.028248
2024-06-12 10:50:24,0.027808
2024-06-12 10:50:25,0.02744
2024-06-12 10:50:26,0.026696
2024-06-12 10:50:27,0.02532
2024-06-12 10:50:28,0.024696
2024-06-12 10:50:29,0.026424
2024-06-12 10:50:30,0.028104
2024-06-12 10:50:31,0.028536
2024-06-12 10:50:32,0.022616
2024-06-12 10:50:33,0.026456
2024-06-12 10:50:34,0.028824
2024-06-12 10:50:35,0.026248
2024-06-12 10:50:36,0.025824
2024-06-12 10:50:37,0.023456
2024-06-12 10:50:38,0.025824
2024-06-12 10:50:39,0.025352
2024-06-12 10:50:40,0.029824
2024-06-12 10:50:41,0.02984
2024-06-12 10:50:42,0.031488
2024-06-12 10:50:43,0.02692
2024-06-12 10:50:44,0.028472
2024-06-12 10:50:45,0.02512
2024-06-12 10:50:46,0.028888
2024-06-12 10:50:47,0.02504
2024-06-12 10:50:48,0.027488
2024-06-12 10:50:49,0.023008
2024-06-12 10:50:50,0.262744
2024-06-12 10:50:51,0.02584
2024-06-12 10:50:52,0.039792
2024-06-12 10:50:53,0.017944
2024-06-12 10:50:54,0.028952
2024-06-12 10:50:55,0.040672
2024-06-12 10:50:56,0.03692
2024-06-12 10:50:57,0.02896
2024-06-12 10:50:58,0.02096
2024-06-12 10:50:59,0.023752
2024-06-12 10:51:00,0.017376
2024-06-12 10:51:01,0.012032
2024-06-12 10:51:02,0.01196
2024-06-12 10:51:03,0.011664
2024-06-12 10:51:04,0.016888
2024-06-12 10:51:05,0.038936
2024-06-12 10:51:06,0.049216
2024-06-12 10:51:07,0.040896
2024-06-12 10:51:08,0.04892
2024-06-12 10:51:09,0.018984
2024-06-12 10:51:10,0.040504
2024-06-12 10:51:11,0.030392
2024-06-12 10:51:12,0.015864
2024-06-12 10:51:13,0.032224
2024-06-12 10:51:14,0.040584
2024-06-12 10:51:15,0.048464
2024-06-12 10:51:16,0.01708
2024-06-12 10:51:17,0.024496
2024-06-12 10:51:18,0.033552
2024-06-12 10:51:19,0.047456
2024-06-12 10:51:20,0.057352
2024-06-12 10:51:21,0.056272
2024-06-12 10:51:22,0.087328
2024-06-12 10:51:23,0.064528
2024-06-12 10:51:24,0.073096
2024-06-12 10:51:25,0.113272
2024-06-12 10:51:26,0.130752
2024-06-12 10:51:27,0.073128
2024-06-12 10:51:28,0.058264
2024-06-12 10:51:29,0.070096
2024-06-12 10:51:30,0.059344
2024-06-12 10:51:31,0.066592
2024-06-12 10:51:32,0.075936
2024-06-12 10:51:33,0.06884
2024-06-12 10:51:34,0.077072
2024-06-12 10:51:35,0.072088
2024-06-12 10:51:36,0.067048
2024-06-12 10:51:37,0.064784
2024-06-12 10:51:38,0.047
2024-06-12 10:51:39,0.041656
2024-06-12 10:51:40,0.059056
2024-06-12 10:51:41,0.05232
2024-06-12 10:51:42,0.05608
2024-06-12 10:51:43,0.071216
2024-06-12 10:51:44,0.048744
2024-06-12 10:51:45,0.042296
2024-06-12 10:51:46,0.030424
2024-06-12 10:51:47,0.032992
2024-06-12 10:51:48,0.030728
2024-06-12 10:51:49,0.041048
2024-06-12 10:51:50,0.048016
2024-06-12 10:51:51,0.028288
2024-06-12 10:51:52,0.0278
2024-06-12 10:51:53,0.052408
2024-06-12 10:51:54,0.01404
2024-06-12 10:51:55,0.044128
2024-06-12 10:51:56,0.04684
2024-06-12 10:51:57,0.055248
2024-06-12 10:51:58,0.058312
2024-06-12 10:51:59,0.05896
2024-06-12 10:52:00,0.05
2024-06-12 10:52:01,0.038224
2024-06-12 10:52:02,0.043008
2024-06-12 10:52:03,0.037432
2024-06-12 10:52:04,0.025256
2024-06-12 10:52:05,0.03564
2024-06-12 10:52:06,0.037504
2024-06-12 10:52:07,0.028816
2024-06-12 10:52:08,0.039648
2024-06-12 10:52:09,0.047
2024-06-12 10:52:10,0.051816
2024-06-12 10:52:11,0.04568
2024-06-12 10:52:12,0.041408
2024-06-12 10:52:13,0.047296
2024-06-12 10:52:14,0.051336
2024-06-12 10:52:15,0.053672
2024-06-12 10:52:16,0.0466
2024-06-12 10:52:17,0.078232
2024-06-12 10:52:18,0.065488
2024-06-12 10:52:19,0.09324
2024-06-12 10:52:20,0.105032
2024-06-12 10:52:21,0.12612
2024-06-12 10:52:22,0.111632
2024-06-12 10:52:23,0.09064
2024-06-12 10:52:24,0.090136
2024-06-12 10:52:25,0.107416
2024-06-12 10:52:26,0.097184
2024-06-12 10:52:27,0.13608
2024-06-12 10:52:28,0.123296
2024-06-12 10:52:29,0.142576
2024-06-12 10:52:30,0.128104
2024-06-12 10:52:31,0.117144
2024-06-12 10:52:32,0.1108
2024-06-12 10:52:33,0.11592
2024-06-12 10:52:34,0.125544
2024-06-12 10:52:35,0.127808
2024-06-12 10:52:36,0.112696
2024-06-12 10:52:37,0.093864
2024-06-12 10:52:38,0.127648
2024-06-12 10:52:39,0.110024
2024-06-12 10:52:40,0.112592
2024-06-12 10:52:41,0.1102
2024-06-12 10:52:42,0.119256
2024-06-12 10:52:43,0.12852
2024-06-12 10:52:44,0.122552
2024-06-12 10:52:45,0.114872
2024-06-12 10:52:46,0.116744
2024-06-12 10:52:47,0.153256
2024-06-12 10:52:48,0.15988
2024-06-12 10:52:49,0.15388
2024-06-12 10:52:50,0.184904
2024-06-12 10:52:51,0.14188
2024-06-12 10:52:52,0.137512
2024-06-12 10:52:53,0.13804
2024-06-12 10:52:54,0.149728
2024-06-12 10:52:55,0.146928
2024-06-12 10:52:56,0.130672
2024-06-12 10:52:57,0.173304
2024-06-12 10:52:58,0.130664
2024-06-12 10:52:59,0.132024
2024-06-12 10:53:00,0.130744
2024-06-12 10:53:01,0.127136
2024-06-12 10:53:02,0.12424
2024-06-12 10:53:03,0.13612
2024-06-12 10:53:04,0.126576
2024-06-12 10:53:05,0.133424
2024-06-12 10:53:06,0.14528
2024-06-12 10:53:07,0.123232
2024-06-12 10:53:08,0.141
2024-06-12 10:53:09,0.116232
2024-06-12 10:53:10,0.1154
2024-06-12 10:53:11,0.124928
2024-06-12 10:53:12,0.116128
2024-06-12 10:53:13,0.122808
2024-06-12 10:53:14,0.141528
2024-06-12 10:53:15,0.112064
2024-06-12 10:53:16,0.104912
2024-06-12 10:53:17,0.123048
2024-06-12 10:53:18,0.110616
2024-06-12 10:53:19,0.111592
2024-06-12 10:53:20,0.123848
2024-06-12 10:53:21,0.11928
2024-06-12 10:53:22,0.129768
2024-06-12 10:53:23,0.126
2024-06-12 10:53:24,0.116288
2024-06-12 10:53:25,0.139616
2024-06-12 10:53:26,0.14852
2024-06-12 10:53:27,0.148808
2024-06-12 10:53:28,0.156632
2024-06-12 10:53:29,0.169744
2024-06-12 10:53:30,0.181856
2024-06-12 10:53:31,0.205584
2024-06-12 10:53:32,0.173192
2024-06-12 10:53:33,0.156328
2024-06-12 10:53:34,0.154288
2024-06-12 10:53:35,0.150376
2024-06-12 10:53:36,0.157424
2024-06-12 10:53:37,0.145648
2024-06-12 10:53:38,0.164472
2024-06-12 10:53:39,0.121568
2024-06-12 10:53:40,0.119208
2024-06-12 10:53:41,0.11248
2024-06-12 10:53:42,0.136464
2024-06-12 10:53:43,0.118656
2024-06-12 10:53:44,0.122728
2024-06-12 10:53:45,0.114304
2024-06-12 10:53:46,0.124504
2024-06-12 10:53:47,0.122176
2024-06-12 10:53:48,0.127712
2024-06-12 10:53:49,0.16564
2024-06-12 10:53:50,0.179592
2024-06-12 10:53:51,0.169512
2024-06-12 10:53:52,0.147536
2024-06-12 10:53:53,0.162832
2024-06-12 10:53:54,0.172872
2024-06-12 10:53:55,0.172696
2024-06-12 10:53:56,0.146744
2024-06-12 10:53:57,0.13452
2024-06-12 10:53:58,0.1598
2024-06-12 10:53:59,0.155248
2024-06-12 10:54:00,0.127528
2024-06-12 10:54:01,0.11992
2024-06-12 10:54:02,0.15752
2024-06-12 10:54:03,0.142936
2024-06-12 10:54:04,0.121616
