Time,Source,Destination,Protocol,Country,Region,City,Org,Longitude,Latitude,Connection,Length,ARTT
2024-07-13 16:39:45,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,561,109
2024-07-13 16:39:46,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,4420,105
2024-07-13 16:39:46,162.249.72.4,10.0.0.210,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,24902,105
2024-07-13 16:39:47,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,347,105
2024-07-13 16:39:47,162.249.72.4,10.0.0.210,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,316,105
2024-07-13 16:39:48,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,1877,104
2024-07-13 16:39:48,162.249.72.4,10.0.0.210,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,2823,104
2024-07-13 16:39:49,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,1970,105
2024-07-13 16:39:49,162.249.72.4,10.0.0.210,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,4888,104
2024-07-13 16:39:50,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,1467,103
2024-07-13 16:39:50,162.249.72.4,10.0.0.210,UDP,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GHotspot,4944,104
2024-07-13 16:39:51,10.0.0.210,162.249.72.4,UDP,CA,Ontario,Ottawa,Rogers,45.42139864490525,-75.63861611540109,5GHotspot,7163,105
